row_id,country,is_urban,age,Gender,married,education_level,literacy,employed_last_year,employment_category_last_year,employment_type_last_year,share_hh_income_provided,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,has_insurance,has_investment,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,phone_technology,phone_ownership,reg_bank_acct,active_bank_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,Poverty
422,A,FALSE,33,female,TRUE,3,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,FALSE,FALSE,0,0,0,1
423,A,FALSE,31,female,TRUE,1,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,FALSE,FALSE,0,0,0,1
424,C,TRUE,18,female,FALSE,1,TRUE,FALSE,other,other,4,2,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,1,0,1,1
425,I,TRUE,19,female,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,0
426,A,FALSE,16,female,FALSE,2,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,0,0,0,1
427,F,FALSE,58,female,TRUE,3,TRUE,TRUE,employed,self_employed,5,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,6,1
428,J,FALSE,20,female,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,FALSE,1,1,3,1
429,G,FALSE,26,female,TRUE,3,TRUE,TRUE,employed,self_employed,4,2,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,FALSE,FALSE,1,0,5,1
430,F,FALSE,40,female,TRUE,1,TRUE,TRUE,employed,salaried,5,3,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,1,0,3,1
431,D,TRUE,19,female,FALSE,1,FALSE,TRUE,employed,irregular_seasonal,4,1,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,2,0,5,0
432,G,FALSE,35,female,TRUE,2,FALSE,TRUE,employed,self_employed,3,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,1,6,0
433,G,TRUE,36,female,FALSE,3,TRUE,TRUE,employed,self_employed,3,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,9,1
434,C,TRUE,55,female,TRUE,3,TRUE,TRUE,employed,salaried,1,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,TRUE,TRUE,2,0,6,1
435,J,TRUE,44,female,FALSE,3,TRUE,TRUE,employed,salaried,5,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,TRUE,TRUE,2,1,5,1
436,G,TRUE,24,female,FALSE,3,TRUE,TRUE,employed,salaried,2,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,2,FALSE,FALSE,1,2,5,1
437,F,FALSE,25,female,TRUE,0,FALSE,FALSE,unemployed,not_working,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,0,0,0,0
438,G,TRUE,31,female,FALSE,3,TRUE,TRUE,employed,salaried,4,3,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,2,2,TRUE,TRUE,2,0,5,1
439,A,FALSE,23,male,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
440,F,FALSE,34,male,TRUE,2,TRUE,TRUE,employed,self_employed,2,0,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,1,1,3,1
441,C,TRUE,31,male,TRUE,2,TRUE,TRUE,employed,salaried,2,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,1,1
442,G,TRUE,32,male,TRUE,1,TRUE,FALSE,housewife_or_student,not_working,2,1,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,1,1,3,1
443,D,FALSE,18,male,FALSE,1,TRUE,FALSE,other,other,2,2,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
444,G,FALSE,81,male,TRUE,1,FALSE,FALSE,other,other,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
445,C,TRUE,30,male,FALSE,3,TRUE,TRUE,employed,salaried,4,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,1,1
446,F,FALSE,35,male,TRUE,3,TRUE,TRUE,employed,salaried,4,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,5,1
447,G,TRUE,32,male,TRUE,2,TRUE,TRUE,employed,salaried,3,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,FALSE,3,0,6,1
448,F,FALSE,25,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,3,2,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
449,J,FALSE,60,male,FALSE,2,TRUE,FALSE,retired_or_disabled,not_working,4,3,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,1,5,1
450,F,FALSE,28,male,FALSE,3,TRUE,TRUE,employed,salaried,2,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,TRUE,FALSE,1,0,2,1
451,I,TRUE,48,male,TRUE,3,TRUE,TRUE,employed,self_employed,5,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,1,1
452,F,TRUE,32,male,TRUE,3,TRUE,TRUE,employed,salaried,5,1,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,6,1
453,F,FALSE,25,male,TRUE,0,FALSE,TRUE,employed,self_employed,5,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
454,G,TRUE,25,male,FALSE,2,TRUE,TRUE,employed,salaried,5,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,9,1
455,G,FALSE,52,male,TRUE,1,TRUE,TRUE,employed,salaried,5,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,2,TRUE,TRUE,2,0,7,1
456,G,FALSE,25,male,TRUE,1,FALSE,FALSE,other,other,5,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,TRUE,TRUE,2,1,10,0
457,G,TRUE,23,male,TRUE,2,TRUE,TRUE,employed,self_employed,4,2,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,4,1
458,F,FALSE,25,male,FALSE,2,TRUE,FALSE,housewife_or_student,not_working,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,FALSE,0,0,0,1
459,A,FALSE,59,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
460,F,FALSE,28,male,TRUE,,FALSE,TRUE,employed,self_employed,2,2,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,0,1,0,0
461,I,FALSE,34,male,TRUE,2,TRUE,TRUE,employed,self_employed,5,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,FALSE,FALSE,3,0,3,1
462,G,TRUE,25,male,FALSE,3,TRUE,TRUE,employed,self_employed,5,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,6,1
463,D,FALSE,32,male,TRUE,1,TRUE,TRUE,employed,self_employed,2,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,FALSE,FALSE,1,0,5,1
464,F,TRUE,40,male,TRUE,3,TRUE,TRUE,employed,salaried,5,2,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,2,TRUE,TRUE,1,0,8,1
465,C,FALSE,35,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,3,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,TRUE,TRUE,1,0,1,0
466,A,FALSE,21,male,FALSE,2,TRUE,TRUE,employed,salaried,4,2,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,FALSE,0,0,0,1
467,F,TRUE,28,male,FALSE,3,TRUE,TRUE,employed,salaried,2,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,1,0,5,1
468,F,TRUE,27,male,FALSE,3,TRUE,TRUE,employed,salaried,5,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,4,1
469,C,FALSE,31,male,TRUE,3,TRUE,TRUE,employed,salaried,5,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,1,1
470,G,TRUE,30,male,TRUE,2,TRUE,TRUE,employed,salaried,3,3,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,FALSE,2,3,5,1
471,J,TRUE,24,male,FALSE,2,TRUE,TRUE,employed,salaried,5,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,6,1
472,C,FALSE,35,male,TRUE,2,TRUE,TRUE,employed,salaried,2,1,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,4,1,4,1
473,D,FALSE,30,male,TRUE,1,TRUE,TRUE,employed,self_employed,3,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,2,FALSE,FALSE,1,1,2,1
474,G,FALSE,23,male,TRUE,2,TRUE,TRUE,employed,salaried,3,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,TRUE,TRUE,2,0,5,1
475,F,FALSE,30,male,TRUE,3,TRUE,TRUE,employed,salaried,4,3,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,FALSE,3,2,9,1
476,G,TRUE,27,male,FALSE,3,TRUE,TRUE,employed,salaried,3,3,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,9,1
477,G,TRUE,65,male,TRUE,2,TRUE,TRUE,employed,self_employed,4,3,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,3,0,7,1
478,F,TRUE,27,male,FALSE,3,TRUE,FALSE,other,other,2,1,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,2,0,2,1
479,D,TRUE,33,male,FALSE,2,TRUE,FALSE,unemployed,not_working,2,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,2,1
480,C,FALSE,45,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,TRUE,FALSE,3,0,1,0
481,C,TRUE,40,male,TRUE,3,TRUE,FALSE,housewife_or_student,not_working,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,1,1
482,I,FALSE,27,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
483,D,FALSE,29,male,TRUE,3,TRUE,TRUE,employed,salaried,5,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,FALSE,3,0,10,1
484,G,TRUE,33,male,TRUE,2,TRUE,TRUE,employed,self_employed,5,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,5,1
485,A,FALSE,18,male,FALSE,2,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,FALSE,FALSE,1,0,1,1
486,G,FALSE,30,male,TRUE,3,FALSE,TRUE,employed,self_employed,3,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,FALSE,FALSE,1,0,3,0
487,J,FALSE,34,female,TRUE,0,FALSE,FALSE,unemployed,not_working,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,1,0,2,0
488,F,TRUE,49,male,TRUE,3,TRUE,TRUE,employed,salaried,2,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,8,1
489,I,FALSE,28,male,FALSE,3,TRUE,TRUE,employed,salaried,5,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,2,1
490,G,TRUE,28,male,TRUE,3,TRUE,TRUE,employed,salaried,3,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,2,1,4,1
491,I,TRUE,36,male,TRUE,3,TRUE,TRUE,employed,salaried,5,0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,1,4,1
492,I,FALSE,30,male,TRUE,1,TRUE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
493,D,FALSE,18,male,FALSE,1,TRUE,FALSE,other,other,2,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,FALSE,1,0,4,1
494,G,FALSE,22,male,FALSE,2,TRUE,TRUE,employed,salaried,3,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,5,1
495,J,FALSE,25,male,FALSE,3,TRUE,TRUE,employed,salaried,5,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,2,TRUE,TRUE,3,0,6,1
496,A,FALSE,28,male,FALSE,3,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,1,0,3,1
497,A,FALSE,20,male,TRUE,1,FALSE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,0,0,0,0
498,I,TRUE,20,male,FALSE,3,TRUE,TRUE,employed,self_employed,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,FALSE,FALSE,0,0,0,1
499,J,TRUE,36,male,TRUE,1,TRUE,TRUE,employed,self_employed,5,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,2,1,4,1
500,G,FALSE,23,male,FALSE,1,TRUE,TRUE,employed,irregular_seasonal,3,1,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,6,1
501,F,FALSE,18,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
502,G,FALSE,30,male,TRUE,1,TRUE,TRUE,employed,self_employed,2,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,FALSE,FALSE,1,0,4,1
503,G,TRUE,42,male,TRUE,3,TRUE,TRUE,employed,salaried,5,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,7,1
504,J,FALSE,42,male,TRUE,2,TRUE,TRUE,employed,self_employed,2,0,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,2,FALSE,FALSE,1,2,2,1
505,D,FALSE,32,male,TRUE,2,TRUE,TRUE,employed,salaried,3,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,6,1
506,I,TRUE,36,male,TRUE,3,TRUE,TRUE,employed,salaried,4,1,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,3,0,6,1
507,A,FALSE,36,male,TRUE,3,TRUE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,FALSE,0,0,0,1
508,A,FALSE,51,male,TRUE,1,TRUE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,1
509,I,TRUE,65,male,TRUE,0,FALSE,FALSE,retired_or_disabled,not_working,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,0
510,I,FALSE,28,male,TRUE,1,TRUE,TRUE,employed,self_employed,4,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
511,A,FALSE,26,male,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,0,0,0,1
512,D,TRUE,27,male,FALSE,3,TRUE,TRUE,employed,self_employed,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,5,1
513,G,TRUE,29,male,TRUE,3,TRUE,TRUE,employed,salaried,3,2,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,3,0,9,1
514,D,FALSE,31,male,TRUE,1,TRUE,TRUE,employed,salaried,5,2,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,6,1
515,G,TRUE,37,male,TRUE,3,TRUE,TRUE,employed,self_employed,2,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,FALSE,1,1,4,1
516,G,TRUE,25,male,FALSE,3,TRUE,TRUE,employed,salaried,5,3,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,2,1,7,1
517,G,FALSE,29,male,FALSE,1,TRUE,TRUE,employed,irregular_seasonal,4,2,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,1,1,2,1
518,G,FALSE,49,male,FALSE,2,TRUE,TRUE,employed,self_employed,2,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,FALSE,3,1,9,1
519,I,FALSE,30,male,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,0,0,0,1
520,A,FALSE,30,male,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,1,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
521,A,FALSE,35,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,FALSE,1,0,1,0
522,D,FALSE,29,male,TRUE,1,TRUE,TRUE,employed,irregular_seasonal,5,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,2,TRUE,TRUE,3,0,4,1
523,G,TRUE,36,male,TRUE,1,TRUE,TRUE,employed,self_employed,4,3,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,FALSE,1,0,5,1
524,G,TRUE,24,male,FALSE,3,TRUE,TRUE,employed,irregular_seasonal,5,2,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,2,1,7,1
525,J,FALSE,30,male,FALSE,1,FALSE,TRUE,employed,irregular_seasonal,5,3,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,1,0,0
526,C,FALSE,40,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,TRUE,FALSE,1,0,1,0
527,G,FALSE,28,male,TRUE,3,TRUE,TRUE,employed,salaried,2,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,7,1
528,A,FALSE,26,male,TRUE,1,FALSE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,FALSE,0,0,0,0
529,F,FALSE,40,male,TRUE,3,TRUE,TRUE,employed,salaried,5,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,1,0,3,1
530,F,TRUE,30,male,TRUE,3,TRUE,TRUE,employed,salaried,4,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,5,1
531,D,FALSE,43,male,FALSE,3,TRUE,FALSE,housewife_or_student,not_working,5,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,FALSE,1,0,3,1
532,F,TRUE,23,male,TRUE,3,TRUE,TRUE,employed,self_employed,2,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,10,1
533,A,FALSE,16,male,FALSE,2,TRUE,FALSE,housewife_or_student,not_working,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,FALSE,FALSE,1,0,1,1
534,I,FALSE,20,male,FALSE,3,TRUE,FALSE,housewife_or_student,not_working,4,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,1
535,J,TRUE,48,male,TRUE,3,TRUE,TRUE,employed,salaried,5,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,1,6,1
536,F,FALSE,85,male,FALSE,0,FALSE,TRUE,employed,self_employed,4,1,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,0,1,0,0
537,I,TRUE,46,male,TRUE,3,TRUE,TRUE,employed,self_employed,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,FALSE,FALSE,0,0,0,1
538,G,FALSE,19,male,TRUE,2,TRUE,FALSE,housewife_or_student,not_working,2,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,TRUE,2,0,5,1
539,F,FALSE,25,male,FALSE,2,TRUE,FALSE,unemployed,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,TRUE,FALSE,0,0,0,1
540,G,FALSE,24,male,TRUE,3,TRUE,TRUE,employed,salaried,4,1,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3,2,TRUE,TRUE,3,1,6,1
541,A,FALSE,25,male,TRUE,2,TRUE,TRUE,employed,self_employed,2,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,3,0,1,1
542,I,TRUE,47,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,0,0,0,0
543,I,FALSE,60,male,TRUE,0,FALSE,TRUE,employed,irregular_seasonal,5,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
544,C,FALSE,25,male,TRUE,3,TRUE,TRUE,employed,salaried,2,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,TRUE,TRUE,5,3,8,1
545,A,TRUE,36,male,TRUE,2,TRUE,TRUE,employed,self_employed,1,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,TRUE,TRUE,1,0,1,1
546,I,TRUE,33,male,TRUE,3,TRUE,TRUE,employed,salaried,5,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,2,TRUE,TRUE,1,0,2,1
547,G,TRUE,37,male,TRUE,2,TRUE,TRUE,employed,salaried,5,2,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,2,0,7,1
548,F,FALSE,24,female,TRUE,0,FALSE,FALSE,unemployed,not_working,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,FALSE,FALSE,0,0,0,0
549,I,TRUE,46,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,FALSE,FALSE,0,0,0,0
550,G,FALSE,33,male,TRUE,2,TRUE,TRUE,employed,salaried,2,3,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,2,TRUE,TRUE,4,1,5,1
551,I,FALSE,37,male,TRUE,1,TRUE,TRUE,employed,self_employed,4,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,2,TRUE,TRUE,1,1,4,1
552,C,TRUE,45,male,TRUE,2,TRUE,TRUE,employed,self_employed,5,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,TRUE,TRUE,1,0,1,1
553,I,TRUE,27,male,TRUE,2,TRUE,FALSE,unemployed,not_working,2,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,TRUE,FALSE,1,0,3,1
554,C,FALSE,32,male,TRUE,1,FALSE,TRUE,employed,irregular_seasonal,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
555,J,FALSE,61,male,TRUE,1,FALSE,TRUE,employed,irregular_seasonal,2,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,FALSE,FALSE,0,1,0,0
556,I,FALSE,65,male,FALSE,0,FALSE,TRUE,employed,irregular_seasonal,5,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
557,A,FALSE,40,male,TRUE,0,FALSE,FALSE,housewife_or_student,not_working,1,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,FALSE,FALSE,0,0,0,0
558,A,FALSE,61,male,FALSE,0,FALSE,FALSE,housewife_or_student,not_working,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,FALSE,FALSE,0,0,0,0
559,G,FALSE,37,male,TRUE,2,TRUE,TRUE,employed,salaried,5,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,TRUE,3,0,8,1
560,J,FALSE,27,male,TRUE,1,FALSE,FALSE,unemployed,not_working,1,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,FALSE,FALSE,0,0,0,0
561,C,FALSE,18,male,FALSE,2,TRUE,FALSE,housewife_or_student,not_working,4,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,TRUE,TRUE,4,0,8,1
562,C,FALSE,34,male,TRUE,2,TRUE,TRUE,employed,self_employed,4,2,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,TRUE,FALSE,2,0,4,1
563,A,FALSE,19,male,FALSE,2,FALSE,FALSE,housewife_or_student,not_working,1,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,FALSE,FALSE,0,0,0,0
